罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂西海岸３丁目,2018-07-21,19,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂西海岸３丁目,2018-09-09,16,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂西海岸３丁目,2018-10-07,18,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸１丁目,2018-06-29,19,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸２丁目,2018-08-10,22,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸３丁目,2018-07-04,05,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸３丁目,2018-07-07,18,４階建て以上共同住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸３丁目,2018-10-30,18,一戸建住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸４丁目,2018-06-23,08,一戸建住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸４丁目,2018-07-08,11,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬２丁目,2018-02-24,16,一戸建住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬２丁目,2018-08-18,21,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬２丁目,2018-09-06,22,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬４丁目,2018-08-07,05,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬４丁目,2018-08-13,23,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬５丁目,2018-10-21,20,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-07-01,22,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-08-02,17,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-08-26,17,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-08-28,15,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-09-26,10,４階建て以上共同住宅,65-69歳,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-09-30,13,４階建て以上共同住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-10-20,14,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2018-10-31,17,その他の住宅（３階建て以下共同住宅等）,10歳未満,小学生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸２丁目,2017-11-09,10,道路上,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸２丁目,2017-12-24,12,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸２丁目,2018-05-07,01,一戸建住宅,60-64歳,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸２丁目,2018-06-04,07,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸２丁目,2018-11-10,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸３丁目,2018-04-30,21,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸３丁目,2018-11-13,12,その他の住宅（３階建て以下共同住宅等）,65-69歳,その他,施錠せず
窃盗,自転車盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,鵠沼松が岡１丁目,2018-10-21,19,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸１丁目,2018-07-02,10,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸１丁目,2018-08-27,14,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸１丁目,2018-08-30,16,その他の住宅（３階建て以下共同住宅等）,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸１丁目,2018-10-19,16,４階建て以上共同住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-03-15,08,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-04-17,14,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-04-20,08,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-04-20,12,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-07-19,23,４階建て以上共同住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-08-02,18,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-08-10,06,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-08-11,12,その他,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-08-17,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-12-03,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸２丁目,2018-12-15,17,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸３丁目,2018-03-20,18,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸３丁目,2018-05-01,08,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸５丁目,2018-03-01,16,一戸建住宅,65-69歳,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸５丁目,2018-08-09,12,一戸建住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸５丁目,2018-11-01,21,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸６丁目,2018-02-28,19,その他の住宅（３階建て以下共同住宅等）,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸６丁目,2018-04-02,15,その他の住宅（３階建て以下共同住宅等）,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸６丁目,2018-07-05,17,４階建て以上共同住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸７丁目,2018-03-31,18,一戸建住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸７丁目,2018-06-17,12,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,,2018-05-03,23,その他,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼藤が谷１丁目,2018-08-10,15,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼藤が谷４丁目,2018-03-17,10,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼藤が谷４丁目,2018-10-01,21,その他の住宅（３階建て以下共同住宅等）,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼松が岡４丁目,2018-02-16,12,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼松が岡４丁目,2018-03-13,19,道路上,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼松が岡４丁目,2018-07-22,17,一戸建住宅,70歳以上,その他,施錠せず
窃盗,自転車盗,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼松が岡４丁目,2018-09-01,22,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2018-03-03,19,４階建て以上共同住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2018-03-24,17,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2018-03-24,17,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2018-03-25,00,その他の住宅（３階建て以下共同住宅等）,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2018-04-26,15,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2018-05-23,15,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬１丁目,2018-08-05,16,一戸建住宅,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,片瀬１丁目,2018-08-16,08,道路上,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼石上２丁目,2018-12-29,07,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼橘２丁目,2018-04-14,20,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼橘２丁目,2018-05-30,17,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2017-12-28,07,その他,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2018-01-03,12,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2018-06-13,07,道路上,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2018-06-24,14,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2018-07-25,09,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2018-08-06,13,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,川名,2018-03-15,21,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,川名,2018-10-12,18,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,川名１丁目,2018-04-04,18,その他の住宅（３階建て以下共同住宅等）,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,高谷,2018-09-12,23,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,弥勒寺１丁目,2018-09-16,07,一戸建住宅,60-64歳,その他,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,弥勒寺２丁目,2018-11-25,03,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,弥勒寺３丁目,2018-06-01,20,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,村岡東２丁目,2018-05-29,08,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,川名,142051,神奈川県,藤沢市,渡内４丁目,2018-03-31,16,一戸建住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸１丁目,2018-03-02,13,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸１丁目,2018-08-29,21,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2017-12-31,18,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-03-28,15,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-04-22,16,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-06-03,16,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-06-08,08,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-06-14,18,４階建て以上共同住宅,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-06-19,11,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-07-08,13,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,辻堂団地,142051,神奈川県,藤沢市,辻堂西海岸２丁目,2018-07-09,22,４階建て以上共同住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼石上１丁目,2018-01-16,17,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼石上１丁目,2018-02-02,18,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼石上１丁目,2018-11-07,13,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼石上１丁目,2018-12-23,14,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼橘１丁目,2018-06-26,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼橘１丁目,2018-07-05,07,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼橘１丁目,2018-08-03,23,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼花沢町,2018-02-16,17,道路上,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼花沢町,2018-07-13,19,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼東,2018-02-04,09,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼東,2018-02-04,10,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-01-05,15,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-02-23,18,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-03-09,22,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-04-03,21,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-04-21,06,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-06-16,21,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-06-24,22,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-06-28,16,道路上,10歳代,小学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-07-08,18,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-07-11,22,一戸建住宅,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-07-31,20,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-08-07,23,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-08-10,19,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-09-21,08,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-09-29,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-10-05,14,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-10-07,07,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-10-09,19,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-10-26,14,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-11-24,02,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-11-24,13,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-11-27,13,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,柄沢,2018-12-23,10,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,大鋸,2018-11-16,08,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,大鋸,2018-11-25,09,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,大鋸２丁目,2018-03-31,23,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,大鋸２丁目,2018-06-08,20,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,藤が岡３丁目,2018-03-19,03,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,円蔵,2018-08-14,23,その他,40歳代,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,円蔵,2018-12-20,09,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,松林１丁目,2018-04-12,22,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,不明,不明,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2017-12-29,18,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-01-03,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-02-16,08,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-04-20,18,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-06-12,07,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-06-26,19,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-07-01,23,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-07-06,17,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-07-12,14,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-08-01,09,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-10-17,22,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-10-18,15,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-12-07,07,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,2018-12-24,12,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂１丁目,2018-06-13,20,その他の住宅（３階建て以下共同住宅等）,10歳代,小学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂１丁目,2018-09-24,12,一戸建住宅,70歳以上,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂１丁目,2018-10-13,22,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂１丁目,2018-11-08,22,その他,50歳代,その他,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂１丁目,2018-11-28,22,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂１丁目,2018-12-03,18,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂２丁目,2018-11-07,12,一戸建住宅,70歳以上,その他,施錠せず
