罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,平塚,追分,142034,神奈川県,平塚市,諏訪町,2015-07-04,07,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,追分,142034,神奈川県,平塚市,諏訪町,2020-11-24,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,八幡,142034,神奈川県,平塚市,四之宮２丁目,2019-12-27,18,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,四之宮,142034,神奈川県,平塚市,四之宮７丁目,2020-07-03,06,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,中原,142034,神奈川県,平塚市,中原２丁目,2020-04-20,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,金目,142034,神奈川県,平塚市,北金目２丁目,2020-09-13,17,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,金目,142034,神奈川県,平塚市,北金目２丁目,2020-11-24,20,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,金目,142034,神奈川県,平塚市,北金目４丁目,2015-09-20,09,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,金目,142034,神奈川県,平塚市,広川,2020-08-19,04,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,金目,142034,神奈川県,平塚市,広川,2020-08-19,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,金目,142034,神奈川県,平塚市,南金目,2020-05-29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,旭,142034,神奈川県,平塚市,高村,2020-01-25,15,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,旭,142034,神奈川県,平塚市,山下,2020-08-04,16,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,根坂間,142034,神奈川県,平塚市,徳延,2020-09-12,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,根坂間,142034,神奈川県,平塚市,纒,2020-05-06,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,根坂間,142034,神奈川県,平塚市,日向岡１丁目,2020-03-20,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,根坂間,142034,神奈川県,平塚市,めぐみが丘２丁目,2020-10-30,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,南原,142034,神奈川県,平塚市,南原１丁目,2020-11-07,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,岡崎,142034,神奈川県,平塚市,岡崎,2020-10-11,22,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,岡崎,142034,神奈川県,平塚市,岡崎,2020-11-13,22,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,岡崎,142034,神奈川県,平塚市,岡崎,2020-12-22,23,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,金田,142034,神奈川県,平塚市,長持,2020-03-13,14,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,横内,142034,神奈川県,平塚市,横内,2020-04-18,19,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大磯,大磯駅前,143413,神奈川県,大磯町,国府新宿,2020-02-09,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大磯,化粧坂,143413,神奈川県,大磯町,東町２丁目,2020-06-09,23,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大磯,二宮駅前,143421,神奈川県,二宮町,二宮,2020-03-25,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,小田原駅東口,142069,神奈川県,小田原市,栄町２丁目,2020-03-24,15,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,足柄,142069,神奈川県,小田原市,扇町１丁目,2020-07-30,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,足柄,142069,神奈川県,小田原市,扇町１丁目,2020-08-10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,足柄,142069,神奈川県,小田原市,扇町２丁目,2020-06-17,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,酒匂,142069,神奈川県,小田原市,酒匂１丁目,2020-02-20,14,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,酒匂,142069,神奈川県,小田原市,酒匂１丁目,2020-06-28,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,酒匂,142069,神奈川県,小田原市,酒匂２丁目,2020-06-13,14,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,酒匂,142069,神奈川県,小田原市,南鴨宮３丁目,2020-05-29,07,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,国府津,142069,神奈川県,小田原市,国府津４丁目,2020-01-26,11,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,国府津,142069,神奈川県,小田原市,国府津４丁目,2020-03-25,05,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,国府津,142069,神奈川県,小田原市,国府津４丁目,2020-04-26,07,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,国府津,142069,神奈川県,小田原市,国府津４丁目,2020-05-03,06,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,国府津,142069,神奈川県,小田原市,国府津４丁目,2020-12-05,19,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,栢山駅前,142069,神奈川県,小田原市,栢山,2020-02-09,21,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,荻窪,142069,神奈川県,小田原市,久野,2020-02-27,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,湯河原,143847,神奈川県,湯河原町,中央３丁目,2020-12-20,10,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,真鶴駅前,143847,神奈川県,湯河原町,福浦,2020-09-08,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,蓮正寺,142069,神奈川県,小田原市,蓮正寺,2020-04-19,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,下中,142069,神奈川県,小田原市,小竹,2020-09-19,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,下中,142069,神奈川県,小田原市,小船,2020-03-15,22,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,下中,142069,神奈川県,小田原市,東ケ丘,2020-02-03,18,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小田原,小田原大橋,142069,神奈川県,小田原市,栄町４丁目,2020-06-28,06,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,小田原大橋,142069,神奈川県,小田原市,中町３丁目,2020-06-22,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,鴨宮川東,142069,神奈川県,小田原市,鴨宮,2020-06-16,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,鴨宮川東,142069,神奈川県,小田原市,前川,2020-10-25,09,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,小田原,鴨宮川東,142069,神奈川県,小田原市,矢作,2020-02-06,07,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,松田,延沢,143669,神奈川県,開成町,牛島,2020-02-08,21,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,渋沢,142115,神奈川県,秦野市,渋沢上１丁目,2020-12-04,19,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,鶴巻,142115,神奈川県,秦野市,鶴巻南３丁目,2020-11-29,10,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,北矢名,2018-08-01,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,北矢名,2020-04-27,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,北矢名,2020-07-29,19,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,北矢名,2020-08-07,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名２丁目,2020-07-20,13,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名２丁目,2020-07-29,20,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名３丁目,2020-10-19,21,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,東海大学駅前,142115,神奈川県,秦野市,鶴巻南１丁目,2019-12-24,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,名古木,142115,神奈川県,秦野市,曽屋,2020-09-18,15,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,南矢名,142115,神奈川県,秦野市,下大槻,2020-03-07,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,南矢名,142115,神奈川県,秦野市,下大槻,2020-03-10,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,南矢名,142115,神奈川県,秦野市,南矢名,2019-09-18,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,南矢名,142115,神奈川県,秦野市,南矢名,2020-04-16,17,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,堀西,142115,神奈川県,秦野市,堀西,2016-05-31,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,秦野,堀西,142115,神奈川県,秦野市,堀西,2020-03-21,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,桜町,142115,神奈川県,秦野市,曽屋,2020-01-21,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,桜町,142115,神奈川県,秦野市,曽屋,2020-02-01,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,秦野,桜町,142115,神奈川県,秦野市,平沢,2020-01-06,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,上粕屋,2020-09-19,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,田中,2020-03-08,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,田中,2020-03-12,16,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,成瀬,,,,,2020-01-09,16,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,不明,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,2019-11-20,12,駐車（輪）場,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,2019-12-01,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,2020-01-02,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,2020-03-31,05,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,2020-09-02,21,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,下糟屋,不明,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森,2020-02-17,11,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森５丁目,2020-09-06,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森７丁目,2020-04-15,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,比々多,142140,神奈川県,伊勢原市,串橋,2019-12-27,17,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢原,比々多,142140,神奈川県,伊勢原市,串橋,2020-01-23,16,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,比々多,142140,神奈川県,伊勢原市,串橋,2020-10-01,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,八幡台,142140,神奈川県,伊勢原市,,2020-01-04,04,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢原,八幡台,142140,神奈川県,伊勢原市,東大竹,2020-09-26,23,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,王子１丁目,2020-04-27,11,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,恩名５丁目,2020-02-09,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,恩名５丁目,2020-02-09,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,恩名５丁目,2020-04-25,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室１丁目,2020-01-11,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室１丁目,2020-02-01,15,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室１丁目,2020-02-25,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室５丁目,2020-12-30,19,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,温水,2020-10-28,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,緑ケ丘,142123,神奈川県,厚木市,林１丁目,2018-09-30,10,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,工業団地,142123,神奈川県,厚木市,山際,2020-07-20,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,工業団地,142123,神奈川県,厚木市,山際,2020-09-01,05,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,工業団地,142123,神奈川県,厚木市,山際,2020-11-13,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,吾妻町,2020-02-08,17,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,吾妻町,2020-08-25,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,及川１丁目,2020-11-25,20,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田,2020-10-16,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田東１丁目,2020-02-09,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田東１丁目,2020-02-23,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田東１丁目,2020-05-22,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田東１丁目,2020-07-09,15,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田東１丁目,2020-12-20,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田西１丁目,2020-08-18,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,妻田,142123,神奈川県,厚木市,妻田西２丁目,2020-05-11,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,酒井,142123,神奈川県,厚木市,酒井,2020-11-11,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,半原,144011,神奈川県,愛川町,半原,2020-09-03,07,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,依知,142123,神奈川県,厚木市,金田,2020-05-26,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,依知,142123,神奈川県,厚木市,中依知,2020-08-15,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,愛甲石田駅前,142123,神奈川県,厚木市,愛甲３丁目,2020-04-06,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-01-04,00,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-05-22,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-08-16,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-08-17,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-08-17,22,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-08-24,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-09-02,18,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-09-15,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-11-25,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,中津,144011,神奈川県,愛川町,中津,2020-12-27,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,南毛利,142123,神奈川県,厚木市,長谷,2020-02-14,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,南毛利,142123,神奈川県,厚木市,長谷,2020-04-17,08,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,南毛利,142123,神奈川県,厚木市,温水西１丁目,2020-05-20,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,南毛利,142123,神奈川県,厚木市,温水西２丁目,2020-12-13,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,小鮎,142123,神奈川県,厚木市,飯山,2020-12-24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,三田,142123,神奈川県,厚木市,三田,2020-05-27,06,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,三田,142123,神奈川県,厚木市,三田,2020-10-12,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,下荻野,142123,神奈川県,厚木市,下荻野,2020-06-01,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,厚木,鳶尾,142123,神奈川県,厚木市,鳶尾２丁目,2019-10-16,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,春日台,144011,神奈川県,愛川町,中津,2020-08-17,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,毛利台,142123,神奈川県,厚木市,愛名,2019-09-01,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,毛利台,142123,神奈川県,厚木市,愛名,2020-01-06,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,厚木,毛利台,142123,神奈川県,厚木市,毛利台１丁目,2020-10-09,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原,上溝,141526,神奈川県,相模原市中央区,上溝,2020-03-27,08,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原,上溝,141526,神奈川県,相模原市中央区,上溝７丁目,2020-11-03,14,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
